,9,10,11,12
2019-01-18 15:00:00+01:00,59.38,59.38,59.38,61.7
2019-01-18 16:00:00+01:00,66.79,66.79,66.79,62.48
2019-01-18 17:00:00+01:00,73.24,73.24,73.24,67.95
2019-01-18 18:00:00+01:00,73.7,73.7,73.7,72.0
2019-01-18 19:00:00+01:00,60.48,60.48,60.48,67.39
2019-01-18 20:00:00+01:00,57.96,57.96,57.96,65.28
2019-01-18 21:00:00+01:00,56.33,56.33,56.33,58.59
2019-01-18 22:00:00+01:00,55.34,55.34,55.34,59.03
2019-01-18 23:00:00+01:00,53.16,53.16,53.16,57.1
2019-01-19 00:00:00+01:00,53.76,53.76,53.76,58.17
2019-01-19 01:00:00+01:00,53.18,53.18,53.18,55.69
2019-01-19 02:00:00+01:00,53.41,53.41,53.41,53.97
2019-01-19 03:00:00+01:00,52.46,52.46,52.46,53.38
2019-01-19 04:00:00+01:00,52.25,52.25,52.25,51.4
2019-01-19 05:00:00+01:00,51.99,51.99,51.99,51.04
2019-01-19 06:00:00+01:00,51.72,51.72,51.72,52.27
2019-01-19 07:00:00+01:00,52.75,52.75,52.75,56.66
2019-01-19 08:00:00+01:00,54.65,54.65,54.65,57.93
2019-01-19 09:00:00+01:00,56.62,56.62,56.62,61.96
2019-01-19 10:00:00+01:00,58.94,58.94,58.94,61.77
2019-01-19 11:00:00+01:00,57.04,57.04,57.04,68.0
2019-01-19 12:00:00+01:00,55.26,55.26,55.26,74.0
2019-01-19 13:00:00+01:00,54.38,54.38,54.38,75.0
2019-01-19 14:00:00+01:00,53.84,53.84,53.84,74.91
2019-01-19 15:00:00+01:00,55.41,55.41,55.41,63.43
2019-01-19 16:00:00+01:00,59.49,59.49,59.49,59.5
2019-01-19 17:00:00+01:00,63.96,63.96,63.96,76.81
2019-01-19 18:00:00+01:00,60.99,60.99,60.99,95.01
2019-01-19 19:00:00+01:00,57.04,57.04,57.04,90.0
2019-01-19 20:00:00+01:00,54.61,54.61,54.61,75.93
2019-01-19 21:00:00+01:00,53.6,53.6,53.6,68.0
2019-01-19 22:00:00+01:00,52.8,52.8,52.8,61.3
2019-01-19 23:00:00+01:00,52.3,52.3,52.3,60.5
2019-01-20 00:00:00+01:00,52.52,52.52,52.52,64.0
2019-01-20 01:00:00+01:00,52.31,52.31,52.31,61.32
2019-01-20 02:00:00+01:00,52.02,52.02,52.02,59.05
2019-01-20 03:00:00+01:00,50.99,50.99,50.99,56.92
2019-01-20 04:00:00+01:00,50.95,50.95,50.95,54.97
2019-01-20 05:00:00+01:00,51.11,51.11,51.11,52.64
2019-01-20 06:00:00+01:00,50.99,50.99,50.99,50.58
2019-01-20 07:00:00+01:00,51.83,51.83,51.83,51.34
2019-01-20 08:00:00+01:00,52.14,52.14,52.14,49.34
2019-01-20 09:00:00+01:00,53.68,53.68,53.68,56.99
2019-01-20 10:00:00+01:00,54.48,54.48,54.48,60.06
2019-01-20 11:00:00+01:00,54.7,54.7,54.7,59.93
2019-01-20 12:00:00+01:00,54.17,54.17,54.17,60.9
2019-01-20 13:00:00+01:00,53.71,53.71,53.71,65.0
2019-01-20 14:00:00+01:00,54.04,54.04,54.04,64.0
2019-01-20 15:00:00+01:00,55.39,55.39,55.39,59.16
2019-01-20 16:00:00+01:00,58.02,58.02,58.02,55.0
2019-01-20 17:00:00+01:00,65.08,65.08,65.08,72.9
2019-01-20 18:00:00+01:00,67.77,67.77,67.77,86.0
2019-01-20 19:00:00+01:00,63.62,63.62,63.62,76.8
2019-01-20 20:00:00+01:00,59.82,59.82,59.82,72.92
2019-01-20 21:00:00+01:00,57.37,57.37,57.37,61.0
2019-01-20 22:00:00+01:00,57.01,57.01,57.01,60.0
2019-01-20 23:00:00+01:00,54.62,54.62,54.62,58.43
2019-01-21 00:00:00+01:00,54.94,54.94,54.94,50.67
2019-01-21 01:00:00+01:00,53.1,53.1,53.1,50.79
2019-01-21 02:00:00+01:00,52.1,52.1,52.1,55.99
2019-01-21 03:00:00+01:00,51.83,51.83,51.83,50.52
2019-01-21 04:00:00+01:00,52.71,52.71,52.71,50.07
2019-01-21 05:00:00+01:00,55.05,55.05,55.05,49.7
2019-01-21 06:00:00+01:00,61.93,61.93,61.93,58.06
2019-01-21 07:00:00+01:00,77.08,77.08,77.08,68.83
2019-01-21 08:00:00+01:00,85.24,85.24,85.24,76.13
2019-01-21 09:00:00+01:00,83.26,83.26,83.26,77.92
2019-01-21 10:00:00+01:00,77.48,77.48,77.48,72.51
2019-01-21 11:00:00+01:00,72.6,72.6,72.6,68.43
2019-01-21 12:00:00+01:00,68.39,68.39,68.39,64.46
2019-01-21 13:00:00+01:00,69.27,69.27,69.27,61.43
2019-01-21 14:00:00+01:00,69.73,69.73,69.73,58.9
2019-01-21 15:00:00+01:00,74.04,74.04,74.04,54.32
2019-01-21 16:00:00+01:00,81.08,81.08,81.08,55.7
2019-01-21 17:00:00+01:00,88.35,88.35,88.35,64.46
2019-01-21 18:00:00+01:00,88.37,88.37,88.37,71.98
2019-01-21 19:00:00+01:00,78.01,78.01,78.01,66.11
2019-01-21 20:00:00+01:00,68.8,68.8,68.8,67.23
2019-01-21 21:00:00+01:00,61.6,61.6,61.6,61.42
2019-01-21 22:00:00+01:00,57.94,57.94,57.94,58.2
2019-01-21 23:00:00+01:00,54.93,54.93,54.93,49.7
2019-01-22 00:00:00+01:00,54.64,54.64,54.64,52.66
2019-01-22 01:00:00+01:00,54.05,54.05,54.05,50.81
2019-01-22 02:00:00+01:00,53.52,53.52,53.52,49.06
2019-01-22 03:00:00+01:00,52.48,52.48,52.48,48.0
2019-01-22 04:00:00+01:00,53.44,53.44,53.44,47.25
2019-01-22 05:00:00+01:00,54.94,54.94,54.94,47.92
2019-01-22 06:00:00+01:00,59.42,59.42,59.42,55.02
2019-01-22 07:00:00+01:00,73.54,73.54,73.54,61.18
2019-01-22 08:00:00+01:00,78.59,78.59,78.59,65.38
2019-01-22 09:00:00+01:00,76.6,76.6,76.6,64.5
2019-01-22 10:00:00+01:00,74.19,74.19,74.19,70.0
2019-01-22 11:00:00+01:00,70.06,70.06,70.06,66.49
2019-01-22 12:00:00+01:00,62.07,62.07,62.07,65.06
2019-01-22 13:00:00+01:00,58.45,58.45,58.45,66.49
2019-01-22 14:00:00+01:00,59.69,59.69,59.69,67.86
2019-01-22 15:00:00+01:00,65.09,65.09,65.09,68.54
2019-01-22 16:00:00+01:00,70.21,70.21,70.21,70.0
2019-01-22 17:00:00+01:00,78.8,78.8,78.8,77.09
2019-01-22 18:00:00+01:00,71.32,71.32,71.32,83.0
2019-01-22 19:00:00+01:00,60.1,60.1,60.1,79.01
2019-01-22 20:00:00+01:00,56.94,56.94,56.94,72.5
2019-01-22 21:00:00+01:00,55.38,55.38,55.38,62.32
2019-01-22 22:00:00+01:00,54.81,54.81,54.81,60.33
2019-01-22 23:00:00+01:00,53.3,53.3,53.3,56.0
2019-01-23 00:00:00+01:00,53.2,53.2,53.2,52.22
2019-01-23 01:00:00+01:00,52.62,52.62,52.62,50.51
2019-01-23 02:00:00+01:00,52.14,52.14,52.14,50.05
2019-01-23 03:00:00+01:00,51.19,51.19,51.19,49.59
2019-01-23 04:00:00+01:00,52.07,52.07,52.07,49.2
2019-01-23 05:00:00+01:00,54.87,54.87,54.87,49.71
2019-01-23 06:00:00+01:00,59.19,59.19,59.19,56.1
2019-01-23 07:00:00+01:00,79.48,79.48,79.48,69.0
2019-01-23 08:00:00+01:00,88.38,88.38,88.38,78.63
2019-01-23 09:00:00+01:00,84.1,84.1,84.1,80.48
2019-01-23 10:00:00+01:00,85.35,85.35,85.35,79.0
2019-01-23 11:00:00+01:00,82.25,82.25,82.25,79.46
2019-01-23 12:00:00+01:00,76.5,76.5,76.5,73.01
2019-01-23 13:00:00+01:00,66.25,66.25,66.25,74.3
2019-01-23 14:00:00+01:00,68.85,68.85,68.85,73.55
2019-01-23 15:00:00+01:00,74.58,74.58,74.58,74.65
2019-01-23 16:00:00+01:00,82.24,82.24,82.24,76.5
2019-01-23 17:00:00+01:00,87.13,87.13,87.13,81.05
2019-01-23 18:00:00+01:00,85.03,85.03,85.03,85.38
2019-01-23 19:00:00+01:00,62.25,62.25,62.25,82.11
2019-01-23 20:00:00+01:00,58.06,58.06,58.06,82.3
2019-01-23 21:00:00+01:00,57.55,57.55,57.55,67.64
2019-01-23 22:00:00+01:00,56.83,56.83,56.83,61.92
2019-01-23 23:00:00+01:00,54.96,54.96,54.96,58.7
2019-01-24 00:00:00+01:00,55.98,55.98,55.98,53.99
2019-01-24 01:00:00+01:00,55.8,55.8,55.8,53.5
2019-01-24 02:00:00+01:00,55.57,55.57,55.57,52.09
2019-01-24 03:00:00+01:00,55.33,55.33,55.33,50.59
2019-01-24 04:00:00+01:00,55.8,55.8,55.8,50.97
2019-01-24 05:00:00+01:00,59.51,59.51,59.51,52.55
2019-01-24 06:00:00+01:00,61.52,61.52,61.52,60.0
2019-01-24 07:00:00+01:00,95.9,95.9,95.9,77.0
2019-01-24 08:00:00+01:00,109.45,109.45,109.45,96.08
2019-01-24 09:00:00+01:00,107.67,107.67,107.67,95.0
2019-01-24 10:00:00+01:00,98.06,98.06,98.06,96.88
2019-01-24 11:00:00+01:00,100.37,100.37,100.37,92.8
2019-01-24 12:00:00+01:00,95.18,95.18,95.18,88.0
2019-01-24 13:00:00+01:00,89.67,89.67,89.67,82.9
2019-01-24 14:00:00+01:00,86.99,86.99,86.99,80.42
2019-01-24 15:00:00+01:00,87.55,87.55,87.55,80.95
2019-01-24 16:00:00+01:00,91.97,91.97,91.97,81.95
2019-01-24 17:00:00+01:00,103.4,103.4,103.4,95.6
2019-01-24 18:00:00+01:00,100.29,100.29,100.29,108.7
2019-01-24 19:00:00+01:00,73.38,73.38,73.38,91.34
2019-01-24 20:00:00+01:00,60.35,60.35,60.35,79.96
2019-01-24 21:00:00+01:00,59.75,59.75,59.75,66.61
2019-01-24 22:00:00+01:00,58.45,58.45,58.45,62.75
2019-01-24 23:00:00+01:00,57.19,57.19,57.19,56.0
2019-01-25 00:00:00+01:00,57.32,57.32,57.32,60.03
2019-01-25 01:00:00+01:00,56.47,56.47,56.47,54.58
2019-01-25 02:00:00+01:00,55.95,55.95,55.95,51.82
2019-01-25 03:00:00+01:00,55.44,55.44,55.44,49.49
2019-01-25 04:00:00+01:00,55.28,55.28,55.28,49.15
2019-01-25 05:00:00+01:00,57.61,57.61,57.61,49.94
2019-01-25 06:00:00+01:00,61.58,61.58,61.58,54.42
2019-01-25 07:00:00+01:00,81.78,81.78,81.78,59.5
2019-01-25 08:00:00+01:00,93.9,93.9,93.9,65.0
2019-01-25 09:00:00+01:00,90.65,90.65,90.65,77.98
2019-01-25 10:00:00+01:00,82.28,82.28,82.28,72.22
2019-01-25 11:00:00+01:00,75.5,75.5,75.5,65.8
2019-01-25 12:00:00+01:00,69.06,69.06,69.06,60.58
2019-01-25 13:00:00+01:00,65.12,65.12,65.12,58.95
2019-01-25 14:00:00+01:00,62.65,62.65,62.65,58.32
2019-01-25 15:00:00+01:00,62.22,62.22,62.22,55.71
2019-01-25 16:00:00+01:00,63.0,63.0,63.0,55.29
2019-01-25 17:00:00+01:00,66.67,66.67,66.67,63.09
2019-01-25 18:00:00+01:00,61.48,61.48,61.48,64.13
2019-01-25 19:00:00+01:00,56.75,56.75,56.75,62.05
2019-01-25 20:00:00+01:00,55.43,55.43,55.43,62.09
2019-01-25 21:00:00+01:00,54.36,54.36,54.36,58.5
2019-01-25 22:00:00+01:00,53.59,53.59,53.59,56.05
2019-01-25 23:00:00+01:00,52.35,52.35,52.35,52.36
2019-01-26 00:00:00+01:00,51.91,51.91,51.91,56.0
2019-01-26 01:00:00+01:00,51.52,51.52,51.52,59.0
2019-01-26 02:00:00+01:00,50.98,50.98,50.98,52.11
2019-01-26 03:00:00+01:00,50.85,50.85,50.85,46.99
2019-01-26 04:00:00+01:00,51.52,51.52,51.52,44.95
2019-01-26 05:00:00+01:00,52.01,52.01,52.01,43.94
2019-01-26 06:00:00+01:00,52.44,52.44,52.44,43.95
2019-01-26 07:00:00+01:00,53.35,53.35,53.35,47.46
2019-01-26 08:00:00+01:00,53.99,53.99,53.99,46.55
2019-01-26 09:00:00+01:00,56.28,56.28,56.28,51.97
2019-01-26 10:00:00+01:00,58.62,58.62,58.62,58.94
2019-01-26 11:00:00+01:00,59.18,59.18,59.18,58.01
2019-01-26 12:00:00+01:00,56.72,56.72,56.72,55.73
2019-01-26 13:00:00+01:00,56.16,56.16,56.16,53.6
2019-01-26 14:00:00+01:00,54.61,54.61,54.61,51.24
2019-01-26 15:00:00+01:00,54.1,54.1,54.1,47.95
2019-01-26 16:00:00+01:00,54.17,54.17,54.17,48.0
2019-01-26 17:00:00+01:00,55.95,55.95,55.95,59.0
2019-01-26 18:00:00+01:00,56.06,56.06,56.06,80.32
2019-01-26 19:00:00+01:00,55.11,55.11,55.11,75.0
2019-01-26 20:00:00+01:00,53.06,53.06,53.06,64.95
2019-01-26 21:00:00+01:00,52.42,52.42,52.42,51.57
2019-01-26 22:00:00+01:00,51.92,51.92,51.92,51.5
2019-01-26 23:00:00+01:00,51.14,51.14,51.14,47.97
2019-01-27 00:00:00+01:00,51.48,51.48,51.48,55.0
2019-01-27 01:00:00+01:00,51.02,51.02,51.02,51.0
2019-01-27 02:00:00+01:00,50.71,50.71,50.71,43.98
2019-01-27 03:00:00+01:00,50.66,50.66,50.66,34.91
2019-01-27 04:00:00+01:00,50.76,50.76,50.76,29.92
2019-01-27 05:00:00+01:00,50.84,50.84,50.84,16.79
2019-01-27 06:00:00+01:00,51.4,51.4,51.4,21.8
2019-01-27 07:00:00+01:00,51.46,51.46,51.46,31.36
2019-01-27 08:00:00+01:00,51.45,51.45,51.45,29.32
2019-01-27 09:00:00+01:00,51.66,51.66,51.66,36.13
2019-01-27 10:00:00+01:00,52.61,52.61,52.61,48.43
2019-01-27 11:00:00+01:00,52.64,52.64,52.64,60.6
2019-01-27 12:00:00+01:00,52.25,52.25,52.25,50.0
2019-01-27 13:00:00+01:00,52.04,52.04,52.04,56.9
2019-01-27 14:00:00+01:00,52.05,52.05,52.05,54.0
2019-01-27 15:00:00+01:00,52.17,52.17,52.17,45.0
2019-01-27 16:00:00+01:00,53.49,53.49,53.49,43.09
2019-01-27 17:00:00+01:00,54.31,54.31,54.31,55.43
2019-01-27 18:00:00+01:00,54.38,54.38,54.38,82.79
2019-01-27 19:00:00+01:00,54.26,54.26,54.26,80.08
2019-01-27 20:00:00+01:00,53.61,53.61,53.61,69.0
2019-01-27 21:00:00+01:00,52.8,52.8,52.8,58.0
2019-01-27 22:00:00+01:00,52.5,52.5,52.5,48.1
2019-01-27 23:00:00+01:00,51.53,51.53,51.53,47.93
2019-01-28 00:00:00+01:00,51.02,51.02,51.02,45.43
2019-01-28 01:00:00+01:00,50.51,50.51,50.51,47.99
2019-01-28 02:00:00+01:00,50.32,50.32,50.32,48.47
2019-01-28 03:00:00+01:00,50.39,50.39,50.39,47.0
2019-01-28 04:00:00+01:00,50.97,50.97,50.97,46.52
2019-01-28 05:00:00+01:00,53.57,53.57,53.57,46.59
2019-01-28 06:00:00+01:00,55.14,55.14,55.14,52.23
2019-01-28 07:00:00+01:00,61.99,61.99,61.99,57.6
2019-01-28 08:00:00+01:00,64.88,64.88,64.88,57.6
2019-01-28 09:00:00+01:00,61.9,61.9,61.9,57.51
2019-01-28 10:00:00+01:00,57.85,57.85,57.85,60.66
2019-01-28 11:00:00+01:00,56.75,56.75,56.75,63.65
2019-01-28 12:00:00+01:00,55.57,55.57,55.57,56.6
2019-01-28 13:00:00+01:00,55.45,55.45,55.45,60.0
2019-01-28 14:00:00+01:00,55.25,55.25,55.25,57.67
2019-01-28 15:00:00+01:00,55.14,55.14,55.14,61.1
2019-01-28 16:00:00+01:00,55.41,55.41,55.41,50.2
2019-01-28 17:00:00+01:00,60.59,60.59,60.59,74.08
2019-01-28 18:00:00+01:00,59.5,59.5,59.5,92.0
2019-01-28 19:00:00+01:00,55.63,55.63,55.63,86.0
2019-01-28 20:00:00+01:00,55.17,55.17,55.17,76.79
2019-01-28 21:00:00+01:00,54.79,54.79,54.79,63.6
2019-01-28 22:00:00+01:00,53.68,53.68,53.68,56.89
2019-01-28 23:00:00+01:00,52.36,52.36,52.36,50.54
2019-01-29 00:00:00+01:00,51.31,51.31,51.31,48.82
2019-01-29 01:00:00+01:00,50.69,50.69,50.69,49.41
2019-01-29 02:00:00+01:00,50.59,50.59,50.59,48.4
2019-01-29 03:00:00+01:00,51.0,51.0,51.0,47.44
2019-01-29 04:00:00+01:00,51.56,51.56,51.56,47.4
2019-01-29 05:00:00+01:00,54.18,54.18,54.18,47.4
2019-01-29 06:00:00+01:00,56.58,56.58,56.58,50.51
2019-01-29 07:00:00+01:00,67.67,67.67,67.67,58.25
2019-01-29 08:00:00+01:00,72.8,72.8,72.8,65.24
2019-01-29 09:00:00+01:00,70.63,70.63,70.63,64.88
2019-01-29 10:00:00+01:00,70.38,70.38,70.38,67.15
2019-01-29 11:00:00+01:00,67.51,67.51,67.51,66.0
2019-01-29 12:00:00+01:00,64.03,64.03,64.03,63.76
2019-01-29 13:00:00+01:00,63.84,63.84,63.84,62.0
2019-01-29 14:00:00+01:00,66.56,66.56,66.56,59.5
2019-01-29 15:00:00+01:00,66.0,66.0,66.0,59.0
2019-01-29 16:00:00+01:00,69.33,69.33,69.33,61.97
2019-01-29 17:00:00+01:00,71.45,71.45,71.45,71.0
2019-01-29 18:00:00+01:00,72.82,72.82,72.82,76.28
2019-01-29 19:00:00+01:00,68.14,68.14,68.14,71.36
2019-01-29 20:00:00+01:00,58.08,58.08,58.08,67.99
2019-01-29 21:00:00+01:00,55.74,55.74,55.74,61.3
2019-01-29 22:00:00+01:00,53.83,53.83,53.83,54.0
2019-01-29 23:00:00+01:00,52.64,52.64,52.64,50.71
2019-01-30 00:00:00+01:00,51.46,51.46,51.46,47.31
2019-01-30 01:00:00+01:00,51.12,51.12,51.12,48.6
2019-01-30 02:00:00+01:00,50.69,50.69,50.69,47.96
2019-01-30 03:00:00+01:00,50.82,50.82,50.82,47.2
2019-01-30 04:00:00+01:00,51.47,51.47,51.47,47.0
2019-01-30 05:00:00+01:00,53.97,53.97,53.97,47.0
2019-01-30 06:00:00+01:00,56.09,56.09,56.09,47.57
2019-01-30 07:00:00+01:00,60.76,60.76,60.76,57.84
2019-01-30 08:00:00+01:00,68.17,68.17,68.17,60.67
2019-01-30 09:00:00+01:00,65.21,65.21,65.21,64.95
2019-01-30 10:00:00+01:00,57.76,57.76,57.76,74.92
2019-01-30 11:00:00+01:00,55.88,55.88,55.88,70.2
2019-01-30 12:00:00+01:00,54.19,54.19,54.19,71.1
2019-01-30 13:00:00+01:00,53.94,53.94,53.94,72.0
2019-01-30 14:00:00+01:00,53.83,53.83,53.83,66.86
2019-01-30 15:00:00+01:00,53.78,53.78,53.78,70.62
2019-01-30 16:00:00+01:00,55.1,55.1,55.1,70.0
2019-01-30 17:00:00+01:00,57.11,57.11,57.11,89.0
2019-01-30 18:00:00+01:00,56.74,56.74,56.74,120.0
2019-01-30 19:00:00+01:00,54.44,54.44,54.44,120.0
2019-01-30 20:00:00+01:00,53.72,53.72,53.72,100.0
2019-01-30 21:00:00+01:00,53.36,53.36,53.36,76.1
2019-01-30 22:00:00+01:00,51.99,51.99,51.99,59.0
2019-01-30 23:00:00+01:00,50.86,50.86,50.86,52.13
2019-01-31 00:00:00+01:00,51.0,51.0,51.0,52.2
2019-01-31 01:00:00+01:00,50.55,50.55,50.55,52.49
2019-01-31 02:00:00+01:00,50.47,50.47,50.47,53.46
2019-01-31 03:00:00+01:00,50.52,50.52,50.52,51.1
2019-01-31 04:00:00+01:00,50.92,50.92,50.92,49.99
2019-01-31 05:00:00+01:00,53.75,53.75,53.75,48.54
2019-01-31 06:00:00+01:00,54.69,54.69,54.69,56.0
2019-01-31 07:00:00+01:00,56.15,56.15,56.15,64.02
2019-01-31 08:00:00+01:00,56.39,56.39,56.39,70.29
2019-01-31 09:00:00+01:00,56.32,56.32,56.32,71.37
2019-01-31 10:00:00+01:00,56.28,56.28,56.28,70.1
2019-01-31 11:00:00+01:00,56.09,56.09,56.09,64.38
2019-01-31 12:00:00+01:00,56.08,56.08,56.08,60.08
2019-01-31 13:00:00+01:00,56.23,56.23,56.23,59.55
2019-01-31 14:00:00+01:00,56.09,56.09,56.09,59.25
2019-01-31 15:00:00+01:00,55.92,55.92,55.92,59.07
2019-01-31 16:00:00+01:00,56.46,56.46,56.46,58.35
2019-01-31 17:00:00+01:00,57.31,57.31,57.31,59.96
2019-01-31 18:00:00+01:00,56.94,56.94,56.94,62.72
2019-01-31 19:00:00+01:00,56.38,56.38,56.38,58.81
2019-01-31 20:00:00+01:00,55.41,55.41,55.41,64.0
2019-01-31 21:00:00+01:00,54.28,54.28,54.28,56.0
2019-01-31 22:00:00+01:00,52.62,52.62,52.62,55.0
2019-01-31 23:00:00+01:00,51.46,51.46,51.46,47.3
2019-02-01 00:00:00+01:00,51.31,51.31,51.31,46.01
2019-02-01 01:00:00+01:00,50.47,50.47,50.47,46.03
2019-02-01 02:00:00+01:00,50.03,50.03,50.03,46.06
2019-02-01 03:00:00+01:00,50.1,50.1,50.1,45.44
2019-02-01 04:00:00+01:00,50.72,50.72,50.72,44.98
2019-02-01 05:00:00+01:00,52.56,52.56,52.56,44.96
2019-02-01 06:00:00+01:00,53.98,53.98,53.98,47.37
2019-02-01 07:00:00+01:00,55.29,55.29,55.29,60.03
2019-02-01 08:00:00+01:00,56.66,56.66,56.66,62.0
2019-02-01 09:00:00+01:00,55.93,55.93,55.93,69.81
2019-02-01 10:00:00+01:00,55.51,55.51,55.51,71.24
2019-02-01 11:00:00+01:00,56.53,56.53,56.53,71.6
2019-02-01 12:00:00+01:00,56.05,56.05,56.05,68.42
2019-02-01 13:00:00+01:00,55.64,55.64,55.64,66.85
2019-02-01 14:00:00+01:00,55.66,55.66,55.66,58.7
2019-02-01 15:00:00+01:00,55.59,55.59,55.59,58.08
2019-02-01 16:00:00+01:00,56.02,56.02,56.02,57.5
2019-02-01 17:00:00+01:00,56.89,56.89,56.89,61.17
2019-02-01 18:00:00+01:00,56.28,56.28,56.28,68.0
2019-02-01 19:00:00+01:00,55.08,55.08,55.08,65.0
2019-02-01 20:00:00+01:00,54.18,54.18,54.18,61.0
2019-02-01 21:00:00+01:00,53.99,53.99,53.99,55.37
2019-02-01 22:00:00+01:00,52.71,52.71,52.71,57.4
2019-02-01 23:00:00+01:00,50.92,50.92,50.92,47.08
2019-02-02 00:00:00+01:00,50.04,50.04,50.04,52.09
2019-02-02 01:00:00+01:00,48.73,48.73,48.73,54.0
2019-02-02 02:00:00+01:00,48.64,48.64,48.64,51.91
2019-02-02 03:00:00+01:00,48.58,48.58,48.58,48.1
2019-02-02 04:00:00+01:00,48.59,48.59,48.59,45.34
2019-02-02 05:00:00+01:00,49.07,49.07,49.07,44.9
2019-02-02 06:00:00+01:00,49.21,49.21,49.21,43.59
2019-02-02 07:00:00+01:00,49.68,49.68,49.68,45.6
2019-02-02 08:00:00+01:00,51.47,51.47,51.47,46.66
2019-02-02 09:00:00+01:00,53.28,53.28,53.28,50.36
2019-02-02 10:00:00+01:00,54.1,54.1,54.1,58.66
2019-02-02 11:00:00+01:00,53.87,53.87,53.87,59.5
2019-02-02 12:00:00+01:00,53.46,53.46,53.46,52.9
2019-02-02 13:00:00+01:00,52.14,52.14,52.14,51.1
2019-02-02 14:00:00+01:00,50.97,50.97,50.97,49.0
2019-02-02 15:00:00+01:00,51.05,51.05,51.05,47.98
2019-02-02 16:00:00+01:00,52.19,52.19,52.19,50.0
2019-02-02 17:00:00+01:00,54.06,54.06,54.06,57.0
2019-02-02 18:00:00+01:00,54.98,54.98,54.98,78.9
2019-02-02 19:00:00+01:00,53.28,53.28,53.28,78.69
2019-02-02 20:00:00+01:00,51.66,51.66,51.66,63.7
2019-02-02 21:00:00+01:00,49.9,49.9,49.9,61.0
2019-02-02 22:00:00+01:00,49.46,49.46,49.46,54.0
2019-02-02 23:00:00+01:00,49.24,49.24,49.24,52.0
2019-02-03 00:00:00+01:00,48.65,48.65,48.65,51.5
2019-02-03 01:00:00+01:00,48.44,48.44,48.44,56.23
2019-02-03 02:00:00+01:00,48.35,48.35,48.35,54.93
2019-02-03 03:00:00+01:00,48.27,48.27,48.27,48.92
2019-02-03 04:00:00+01:00,48.26,48.26,48.26,44.56
2019-02-03 05:00:00+01:00,48.38,48.38,48.38,43.9
2019-02-03 06:00:00+01:00,48.62,48.62,48.62,43.9
2019-02-03 07:00:00+01:00,48.55,48.55,48.55,43.9
2019-02-03 08:00:00+01:00,48.89,48.89,48.89,44.0
2019-02-03 09:00:00+01:00,49.86,49.86,49.86,44.84
2019-02-03 10:00:00+01:00,50.54,50.54,50.54,50.54
2019-02-03 11:00:00+01:00,51.11,51.11,51.11,52.41
2019-02-03 12:00:00+01:00,50.73,50.73,50.73,51.5
2019-02-03 13:00:00+01:00,50.43,50.43,50.43,55.88
2019-02-03 14:00:00+01:00,50.28,50.28,50.28,55.88
2019-02-03 15:00:00+01:00,50.58,50.58,50.58,56.0
2019-02-03 16:00:00+01:00,51.61,51.61,51.61,50.88
2019-02-03 17:00:00+01:00,53.43,53.43,53.43,65.1
2019-02-03 18:00:00+01:00,55.32,55.32,55.32,84.5
2019-02-03 19:00:00+01:00,55.14,55.14,55.14,75.9
2019-02-03 20:00:00+01:00,53.38,53.38,53.38,57.01
2019-02-03 21:00:00+01:00,51.94,51.94,51.94,53.17
2019-02-03 22:00:00+01:00,51.04,51.04,51.04,48.46
2019-02-03 23:00:00+01:00,49.46,49.46,49.46,44.27
2019-02-04 00:00:00+01:00,50.18,50.18,50.18,44.55
2019-02-04 01:00:00+01:00,50.05,50.05,50.05,44.09
2019-02-04 02:00:00+01:00,49.82,49.82,49.82,44.03
2019-02-04 03:00:00+01:00,50.0,50.0,50.0,37.45
2019-02-04 04:00:00+01:00,50.56,50.56,50.56,34.83
2019-02-04 05:00:00+01:00,52.13,52.13,52.13,36.71
2019-02-04 06:00:00+01:00,53.65,53.65,53.65,44.51
2019-02-04 07:00:00+01:00,56.07,56.07,56.07,57.51
2019-02-04 08:00:00+01:00,56.54,56.54,56.54,50.0
2019-02-04 09:00:00+01:00,54.35,54.35,54.35,55.97
2019-02-04 10:00:00+01:00,53.17,53.17,53.17,56.4
2019-02-04 11:00:00+01:00,52.74,52.74,52.74,55.76
2019-02-04 12:00:00+01:00,52.66,52.66,52.66,52.89
2019-02-04 13:00:00+01:00,52.61,52.61,52.61,50.8
2019-02-04 14:00:00+01:00,52.56,52.56,52.56,48.87
2019-02-04 15:00:00+01:00,52.57,52.57,52.57,49.76
2019-02-04 16:00:00+01:00,52.63,52.63,52.63,52.05
2019-02-04 17:00:00+01:00,52.67,52.67,52.67,57.36
2019-02-04 18:00:00+01:00,52.65,52.65,52.65,68.82
2019-02-04 19:00:00+01:00,52.65,52.65,52.65,74.12
2019-02-04 20:00:00+01:00,52.18,52.18,52.18,74.23
2019-02-04 21:00:00+01:00,51.66,51.66,51.66,66.97
2019-02-04 22:00:00+01:00,50.59,50.59,50.59,58.11
2019-02-04 23:00:00+01:00,49.09,49.09,49.09,55.1
2019-02-05 00:00:00+01:00,47.96,47.96,47.96,51.1
2019-02-05 01:00:00+01:00,47.74,47.74,47.74,48.0
2019-02-05 02:00:00+01:00,47.59,47.59,47.59,46.44
2019-02-05 03:00:00+01:00,47.5,47.5,47.5,43.66
2019-02-05 04:00:00+01:00,47.78,47.78,47.78,43.27
2019-02-05 05:00:00+01:00,49.77,49.77,49.77,43.53
